ID,Revenu,Souscription_web,Residence,Anciennete_proprietaire,Anciennete_emploi,Nombre_cartes,Passif_carte,Nombre_prets_accordes
116742,47623,Oui,Propriétaire,12,7,2,1358,1
116743,44306,Oui,Propriétaire,15,19,2,7995,1
116744,43185,Non,Autre,0,8,1,20,0
116745,45194,Non,Propriétaire,15,10,2,1678,1
116746,43876,Oui,Location,13,0,2,98,1
116747,53550,Non,Locataire gratuit,11,23,1,544,1
116748,50816,Oui,Propriétaire,0,17,2,2031,1
116749,59944,Oui,Propriétaire,20,11,2,3894,0
116750,54451,Oui,Location,14,30,1,3312,1
116751,43794,Oui,Location,9,6,2,1430,0
116752,45452,Oui,Location,12,24,1,5490,1
116753,44787,Oui,Location,9,4,2,982,0
116754,53983,Oui,Location,1,9,2,2117,0
116755,44261,Non,Propriétaire,9,22,1,823,1
116756,43151,Non,Location,6,9,1,681,1
116757,50552,Oui,Propriétaire,5,23,1,466,0
116758,51385,Oui,Location,14,10,1,777,0
116759,47111,Oui,Location,1,14,2,1001,1
116760,48607,Oui,Location,19,23,2,985,1
116761,43593,Oui,Propriétaire,13,0,1,2315,0
116762,45706,Oui,Location,17,16,2,373,1
116763,44756,Oui,Propriétaire,19,6,1,2117,1
116764,44202,Oui,Propriétaire,8,0,2,748,0
116765,45715,Oui,Propriétaire,8,14,2,772,1
116766,43800,Oui,Propriétaire,0,4,2,725,0
116767,45049,Oui,Propriétaire,6,16,2,1345,1
116768,44974,Oui,Propriétaire,14,18,2,2772,0
116769,44956,Non,Location,21,21,2,806,1
116770,56087,Non,Propriétaire,27,18,1,4818,1
116771,48336,Non,Location,16,2,2,1227,0
116772,55642,Oui,Propriétaire,4,22,2,240,0
116773,52725,Oui,Propriétaire,26,9,2,12,0
116774,43795,Oui,Location,17,5,2,1171,0
116775,43650,Oui,Propriétaire,8,12,1,267,0
116776,43972,Oui,Location,0,13,1,340,1
116777,43330,Oui,Propriétaire,9,6,1,25,1
116778,59193,Oui,Propriétaire,26,0,2,2295,1
116779,44483,Non,Location,16,15,2,116,0
116780,43185,Oui,Propriétaire,1,9,2,1646,0
116781,50295,Non,Propriétaire,3,12,1,298,0
116782,46955,Non,Location,16,1,2,201,1
116783,51383,Non,Propriétaire,19,12,2,1119,1
116784,52540,Oui,Location,0,15,2,397,0
116785,55897,Non,Propriétaire,13,2,2,315,0
116786,44781,Oui,Propriétaire,15,4,1,331,0
116787,45217,Oui,Location,19,8,1,732,0
116788,44895,Oui,Location,8,0,2,888,1
116789,45209,Oui,Location,4,9,2,658,0
116790,45813,Non,Location,10,13,1,59,0
116791,43202,Oui,Propriétaire,17,7,1,1412,1
116792,45687,Oui,Propriétaire,22,16,2,1064,1
116793,49745,Non,Propriétaire,24,6,1,518,1
116794,53552,Oui,Location,19,22,2,1255,1
116795,52118,Oui,Location,17,22,2,2771,1
116796,55554,Oui,Propriétaire,27,0,1,708,0
116797,54792,Oui,Location,22,17,1,1223,0
116798,52973,Non,Location,13,3,1,2535,0
116799,52961,Oui,Location,17,4,1,1853,1
116800,43908,Non,Propriétaire,18,15,1,4242,0
116801,57718,Oui,Propriétaire,25,16,2,1555,1
116802,44052,Oui,Propriétaire,13,5,2,375,0
116803,44613,Non,Locataire gratuit,17,11,2,2134,0
116804,44193,Oui,Propriétaire,18,3,1,260,0
116805,45115,Oui,Propriétaire,11,13,2,5189,1
116806,43645,Oui,Propriétaire,5,13,2,502,0
116807,43474,Oui,Propriétaire,17,1,1,270,1
116808,43322,Oui,Propriétaire,15,6,2,218,1
116809,49678,Oui,Propriétaire,11,8,2,564,0
116810,56849,Oui,Propriétaire,4,4,1,117,1
116811,50808,Non,Location,19,18,2,457,0
116812,58505,Oui,Propriétaire,11,9,2,668,0
116813,51945,Non,Locataire gratuit,19,0,1,25,1
116814,49075,Non,Propriétaire,7,16,2,133,0
116815,56087,Oui,Location,14,16,2,1386,1
116816,53115,Oui,Propriétaire,12,1,2,674,0
116817,49008,Oui,Location,10,16,2,216,0
116818,54013,Oui,Location,9,4,1,996,0
116819,53195,Non,Propriétaire,8,31,2,7757,1
116820,52896,Oui,Propriétaire,19,6,2,1655,1
116821,54603,Non,Propriétaire,8,30,2,1562,1
116822,48511,Non,Propriétaire,21,25,1,793,0
116823,59036,Oui,Propriétaire,7,6,1,495,1
116824,53559,Oui,Propriétaire,7,19,2,2646,0
116825,44997,Non,Locataire gratuit,6,18,1,1238,1
116826,44442,Oui,Location,12,16,1,578,0
116827,44187,Oui,Propriétaire,19,3,1,693,0
116828,44617,Non,Location,4,10,2,154,1
116829,44684,Oui,Propriétaire,6,9,1,194,1
116830,44831,Oui,Location,15,2,1,1597,1
116831,43482,Oui,Propriétaire,4,1,1,361,1
116832,43989,Oui,Propriétaire,8,10,1,30,1
116833,43957,Non,Propriétaire,18,13,2,286,1
116834,47833,Oui,Propriétaire,9,6,1,854,0
116835,56891,Non,Propriétaire,26,1,1,1543,1
116836,58026,Oui,Location,17,13,1,6156,0
116837,53791,Oui,Location,1,15,1,1844,1
116838,59463,Non,Propriétaire,2,9,2,1298,1
116839,44159,Oui,Location,6,4,1,1110,0
116840,59508,Oui,Propriétaire,2,19,1,3671,1
116841,51219,Oui,Location,14,15,2,1292,1
116842,56486,Oui,Propriétaire,5,11,1,696,1
116843,47623,Non,Propriétaire,23,7,1,784,1
116844,49007,Non,Propriétaire,14,18,1,13360,0
116845,43895,Oui,Propriétaire,7,18,1,446,1
116846,55497,Oui,Location,7,3,1,637,1
116847,45066,Oui,Location,16,15,1,860,1
116848,44202,Non,Propriétaire,1,23,2,2611,0
116849,45518,Oui,Propriétaire,17,22,1,8231,1
116850,43890,Oui,Propriétaire,19,18,2,505,1
116851,44772,Oui,Propriétaire,9,6,1,469,0
116852,44271,Oui,Location,17,20,1,284,1
116853,43874,Non,Location,18,0,2,1320,1
116854,43888,Oui,Location,16,21,1,3820,1
116855,44194,Oui,Location,16,2,2,1007,1
116856,53201,Non,Propriétaire,18,29,1,17134,0
116857,45238,Oui,Location,9,6,2,326,1
116858,54673,Oui,Propriétaire,15,22,2,3086,1
116859,46949,Oui,Propriétaire,0,2,2,1634,1
116860,57689,Non,Location,25,19,1,331,1
116861,45869,Oui,Location,21,8,2,71,1
116862,43799,Oui,Propriétaire,11,4,1,145,0
116863,47026,Non,Propriétaire,23,18,2,1368,0
116864,46645,Non,Propriétaire,19,4,1,884,0
116865,44048,Non,Propriétaire,0,6,1,222,0
116866,45970,Non,Propriétaire,11,7,1,579,0
116867,45949,Non,Location,17,7,1,3865,0
116868,45659,Oui,Propriétaire,12,17,1,9466,1
116869,43750,Non,Propriétaire,13,6,1,988,1
116870,44318,Oui,Propriétaire,8,19,1,2096,0
116871,43761,Non,Propriétaire,10,6,1,1418,0
116872,45673,Oui,Propriétaire,22,16,1,359,0
116873,54938,Non,Propriétaire,5,15,2,268,0
116874,49409,Oui,Propriétaire,11,12,2,107,1
116875,54021,Oui,Location,2,4,1,101,1
116876,48084,Oui,Location,10,3,2,555,1
116877,50799,Oui,Location,22,19,2,1919,0
116878,46785,Oui,Location,14,4,1,1227,1
116879,53365,Oui,Location,21,26,1,3819,0
116880,50515,Non,Location,3,5,1,1642,1
116881,55421,Non,Location,11,3,2,1169,0
116882,47734,Oui,Logement social,23,6,2,2631,1
116883,44449,Oui,Location,9,16,1,4168,0
116884,55777,Oui,Location,1,11,2,453,0
116885,47422,Oui,Location,11,12,2,2010,1
116886,50302,Oui,Location,20,9,2,455,0
116887,44095,Oui,Location,13,4,1,368,0
116888,45153,Non,Location,2,13,2,804,1
116889,43820,Non,Propriétaire,3,3,2,230,0
116890,43633,Oui,Locataire gratuit,14,16,1,6100,0
116891,43976,Non,Locataire gratuit,18,12,2,745,0
116892,43835,Oui,Propriétaire,3,1,2,1501,1
116893,45621,Oui,Location,1,19,1,1878,0
116894,45849,Non,Location,13,9,2,364,1
116895,43408,Oui,Propriétaire,10,4,2,1106,0
116896,44394,Non,Propriétaire,20,17,1,2041,0
116897,43982,Oui,Propriétaire,13,11,2,1055,0
116898,44936,Oui,Propriétaire,1,22,1,4502,0
116899,57004,Oui,Location,14,31,1,3561,0
116900,52545,Oui,Propriétaire,25,14,1,1125,0
116901,48061,Oui,Location,3,5,2,296,0
116902,50075,Oui,Location,4,18,2,3768,0
116903,43303,Oui,Propriétaire,2,7,2,866,1
116904,45159,Non,Propriétaire,6,12,1,2310,0
116905,48931,Oui,Propriétaire,11,19,2,652,0
116906,44363,Oui,Propriétaire,5,19,1,1609,1
116907,44413,Oui,Location,13,16,2,885,0
116908,49988,Oui,Location,14,21,2,2660,0
116909,45450,Oui,Propriétaire,15,24,1,4217,0
116910,45081,Non,Propriétaire,14,15,2,713,1
116911,47470,Non,Location,9,12,1,2111,0
116912,44272,Oui,Propriétaire,12,20,1,645,1
116913,44460,Oui,Propriétaire,4,16,1,3467,1
116914,43707,Oui,Propriétaire,8,9,1,1131,0
116915,45419,Oui,Propriétaire,1,2,2,231,0
116916,45721,Oui,Propriétaire,3,14,1,294,1
116917,45103,Non,Propriétaire,21,14,1,2327,1
116918,55112,Oui,Autre,10,14,2,4113,1
116919,46823,Oui,Propriétaire,22,2,1,94,1
116920,56590,Oui,Propriétaire,27,8,2,332,0
116921,57683,Oui,Propriétaire,14,24,1,3275,1
116922,55752,Oui,Propriétaire,5,11,2,2048,1
116923,46168,Oui,Location,0,6,1,3762,1
116924,55565,Non,Location,23,0,2,2219,0
116925,50076,Oui,Propriétaire,0,17,1,460,1
116926,45750,Oui,Propriétaire,13,13,1,1930,1
116927,45904,Oui,Propriétaire,22,7,1,60,0
116928,44477,Non,Propriétaire,19,15,1,351,0
116929,45841,Non,Propriétaire,11,12,2,4159,0
116930,44010,Oui,Propriétaire,4,7,2,542,1
116931,44378,Oui,Location,9,18,2,306,0
116932,45246,Non,Location,6,5,1,737,1
116933,45266,Non,Location,3,5,1,6805,0
116934,43362,Oui,Location,15,4,2,434,1
116935,59393,Non,Location,34,18,2,2746,0
116936,56523,Oui,Location,20,10,1,2066,0
116937,55390,Non,Propriétaire,23,3,1,812,0
116938,50445,Oui,Location,10,8,1,237,1
116939,49529,Oui,Location,9,10,1,342,0
116940,47161,Oui,Propriétaire,0,13,2,1096,1
116941,47019,Non,Propriétaire,11,21,1,1138,1
116942,53731,Non,Propriétaire,26,16,2,13160,1
116943,43514,Oui,Location,17,0,2,274,0
116944,52495,Non,Location,18,16,2,2527,1
116945,45537,Oui,Location,22,21,2,2698,1
116946,55215,Oui,Propriétaire,1,6,2,1930,0
116947,44892,Oui,Propriétaire,12,2,2,3337,0
116948,52173,Oui,Location,4,22,2,689,0
116949,49407,Non,Location,23,13,2,1793,0
116950,49415,Oui,Location,17,11,1,150,0
116951,43622,Oui,Location,8,18,1,3828,1
116952,44298,Non,Location,16,19,2,763,0
116953,45463,Oui,Propriétaire,2,23,2,478,1
116954,44705,Oui,Propriétaire,0,8,1,230,0
116955,50621,Non,Propriétaire,24,22,2,1047,0
116956,49600,Oui,Propriétaire,5,9,2,3366,1
116957,48599,Oui,Location,16,25,1,1363,1
116958,43677,Oui,Propriétaire,16,9,1,740,0
116959,45993,Non,Propriétaire,6,7,2,311,0
116960,52887,Oui,Location,10,9,2,1339,0
116961,44671,Oui,Location,16,9,2,3971,1
116962,50199,Oui,Propriétaire,5,12,1,1230,0
116963,54671,Oui,Location,25,28,2,3612,0
116964,53180,Oui,Propriétaire,9,31,2,11860,0
116965,43120,Oui,Locataire gratuit,4,10,1,801,1
116966,44039,Oui,Propriétaire,17,6,2,109,1
116967,43293,Non,Location,16,7,1,2207,1
116968,44534,Non,Propriétaire,9,13,2,805,0
116969,43739,Non,Propriétaire,3,7,1,2247,1
116970,43648,Non,Propriétaire,14,12,1,2496,1
116971,45283,Non,Locataire gratuit,15,3,1,1460,1
116972,59276,Oui,Propriétaire,20,21,2,8000,1
116973,49850,Oui,Propriétaire,5,1,2,1265,1
116974,47568,Oui,Location,5,11,2,2391,1
116975,50833,Oui,Locataire gratuit,21,16,1,760,1
116976,50631,Oui,Propriétaire,26,21,2,2132,0
116977,57520,Oui,Propriétaire,25,19,1,890,0
116978,59179,Oui,Propriétaire,29,5,1,5780,1
116979,59692,Non,Propriétaire,11,3,1,469,0
116980,56470,Oui,Location,31,15,2,390,0
116981,51859,Oui,Location,19,2,2,369,1
116982,54777,Oui,Locataire gratuit,26,17,2,2814,1
116983,44597,Oui,Propriétaire,10,12,2,468,0
116984,44728,Oui,Location,2,7,2,847,0
116985,45584,Non,Location,2,19,1,1256,0
116986,44582,Non,Propriétaire,1,13,1,1581,1
116987,44270,Oui,Propriétaire,3,22,2,962,1
116988,45549,Non,Propriétaire,2,21,1,5791,0
116989,45712,Oui,Propriétaire,14,15,2,2216,0
116990,45654,Oui,Location,6,18,2,5471,0
116991,44898,Non,Propriétaire,4,22,1,527,0
116992,48414,Non,Location,9,0,2,232,0
116993,53307,Oui,Propriétaire,8,27,2,1984,1
116994,58878,Non,Location,18,9,1,1680,0
116995,43977,Oui,Locataire gratuit,14,12,1,4763,1
116996,51561,Non,Locataire gratuit,17,5,2,3010,0
116997,58785,Non,Location,31,16,2,1111,0
116998,55140,Non,Propriétaire,20,13,2,5095,0
116999,46501,Oui,Location,5,5,2,327,1
117000,70000,Oui,Location,12,25,1,12164,0
117001,45368,Non,Propriétaire,4,2,2,711,1
117002,43651,Oui,Location,4,11,2,527,1
117003,71000,Oui,Location,24,10,1,563,1
117004,72000,Non,Location,21,0,1,83,1
117005,73000,Oui,Location,1,6,1,104,0
117006,74000,Oui,Location,9,4,2,1038,1
117007,45217,Non,Propriétaire,17,8,2,445,1
117008,45240,Non,Location,12,5,2,1320,1
117009,75000,Oui,Location,12,9,1,1192,1
117010,76000,Oui,Location,18,10,1,2518,0
117011,45390,Oui,Propriétaire,3,2,2,154,0
117012,77000,Non,Location,12,5,2,608,1
117013,57598,Oui,Locataire gratuit,25,16,1,2171,1
117014,78000,Non,Location,5,2,1,382,0
117015,57623,Oui,Propriétaire,1,10,1,4133,1
117016,79000,Non,Location,0,10,1,679,1
117017,80000,Oui,Location,23,22,1,3450,0
117018,49789,Oui,Propriétaire,2,4,2,44,0
117019,81000,Oui,Location,12,7,2,1358,1
117020,82000,Non,Location,2,3,1,461,1
117021,44005,Oui,Propriétaire,16,8,2,25,1
117022,83000,Oui,Location,15,19,2,7995,1
117023,43185,Non,Propriétaire,0,8,1,20,0
117024,84000,Oui,Locataire gratuit,11,17,1,2134,1
117025,85000,Oui,Propriétaire,13,3,2,341,1
117026,45194,Non,Propriétaire,15,10,2,1678,1
117027,43876,Oui,Propriétaire,13,0,2,98,1
117028,86000,Oui,Propriétaire,20,16,2,1299,1
117029,87000,Non,Locataire gratuit,11,23,1,544,1
117030,88000,Oui,Propriétaire,0,17,2,2031,1
117031,53660,Oui,Propriétaire,23,17,1,380,1
117032,59944,Oui,Propriétaire,20,11,2,3894,0
117033,54451,Oui,Propriétaire,14,30,1,3312,1
117034,89000,Non,Autre,11,7,1,1562,1
117035,90000,Non,Autre,8,15,1,2003,0
117036,43794,Oui,Propriétaire,9,6,2,1430,0
117037,91000,Non,Location,15,1,1,1147,0
117038,45452,Oui,Propriétaire,12,24,1,5490,1
117039,44787,Oui,Propriétaire,9,4,2,982,0
117040,51498,Oui,Propriétaire,26,9,1,589,1
117041,92000,Oui,Location,21,27,2,684,1
117042,93000,Oui,Location,15,3,1,88,1
117043,52772,Oui,Propriétaire,23,9,2,1348,1
117044,58529,Oui,Propriétaire,0,9,1,1108,0
117045,53983,Oui,Propriétaire,1,9,2,2117,0
117046,94000,Oui,Location,9,20,2,3195,1
117047,95000,Non,Location,2,20,1,452,0
117048,96000,Non,Location,9,22,1,823,1
117049,43823,Non,Propriétaire,14,1,2,2245,1
117050,43151,Non,Propriétaire,6,9,1,681,1
117051,97000,Oui,Location,5,5,1,1250,0
117052,44230,Oui,Propriétaire,9,22,2,3106,0
117053,98000,Oui,Location,5,23,1,466,0
117054,99000,Oui,Location,21,17,2,490,1
117055,53842,Oui,Propriétaire,25,13,2,3115,0
117056,58381,Oui,Location,16,12,1,829,0
117057,51385,Oui,Propriétaire,14,10,1,777,0
117058,100000,Oui,Location,1,14,2,1001,1
117059,49866,Non,Propriétaire,10,24,1,2493,0
117060,48607,Oui,Propriétaire,19,23,2,985,1
117061,43593,Oui,Propriétaire,13,0,1,2315,0
117062,44202,Oui,Propriétaire,8,0,2,748,0
117063,45715,Oui,Propriétaire,8,14,2,772,1
117064,44974,Oui,Locataire gratuit,14,18,2,2772,0
117065,52725,Oui,Location,26,9,2,12,0
117066,101000,Oui,Locataire gratuit,17,5,2,1171,0
117067,43650,Oui,Locataire gratuit,8,12,1,267,0
117068,102000,Non,Propriétaire,16,15,2,116,0
117069,51383,Non,Propriétaire,19,12,2,1119,1
117070,103000,Oui,Logement social,0,15,2,397,0
117071,104000,Oui,Location,19,8,1,732,0
117072,105000,Oui,Propriétaire,8,0,2,888,1
117073,106000,Non,Propriétaire,10,13,1,59,0
117074,55554,Oui,Locataire gratuit,27,0,1,708,0
117075,43908,Non,Locataire gratuit,18,15,1,4242,0
117076,107000,Oui,Propriétaire,25,16,2,1555,1
117077,108000,Oui,Propriétaire,13,5,2,375,0
117078,44193,Oui,Locataire gratuit,18,3,1,260,0
117079,45115,Oui,Location,11,13,2,5189,1
117080,58505,Oui,Propriétaire,11,9,2,668,0
117081,109000,Non,Locataire gratuit,19,0,1,25,1
117082,49008,Oui,Location,10,16,2,216,0
117083,54013,Oui,Location,9,4,1,996,0
117084,110000,Oui,Propriétaire,19,6,2,1655,1
117085,54603,Non,Propriétaire,8,30,2,1562,1
117086,48511,Non,Propriétaire,21,25,1,793,0
117087,111000,Oui,Propriétaire,7,6,1,495,1
117088,44997,Non,Locataire gratuit,6,18,1,1238,1
117089,112000,Non,Location,4,10,2,154,1
117090,43482,Oui,Propriétaire,4,1,1,361,1
117091,43989,Oui,Propriétaire,8,10,1,30,1
117092,56891,Non,Propriétaire,26,1,1,1543,1
117093,113000,Oui,Location,17,13,1,6156,0
117094,114000,Oui,Location,1,15,1,1844,1
117095,115000,Oui,Location,14,15,2,1292,1
117096,56486,Oui,Propriétaire,5,11,1,696,1
117097,49007,Non,Autre,14,18,1,13360,0
117098,116000,Oui,Location,16,15,1,860,1
117099,44202,Non,Propriétaire,1,23,2,2611,0
117100,43890,Oui,Propriétaire,19,18,2,505,1
117101,53201,Non,Propriétaire,18,29,1,17134,0
117102,54673,Oui,Propriétaire,15,22,2,3086,1
117103,117000,Non,Location,25,19,1,331,1
117104,118000,Oui,Location,21,8,2,71,1
117105,47026,Non,Location,23,18,2,1368,0
117106,46645,Non,Propriétaire,19,4,1,884,0
117107,45970,Non,Propriétaire,11,7,1,579,0
117108,119000,Non,Location,17,7,1,3865,0
117109,45659,Oui,Locataire gratuit,12,17,1,9466,1
117110,43761,Non,Propriétaire,10,6,1,1418,0
117111,46785,Oui,Location,14,4,1,1227,1
117112,120000,Oui,Propriétaire,21,26,1,3819,0
117113,121000,Non,Propriétaire,11,3,2,1169,0
117114,47734,Oui,Logement social,23,6,2,2631,1
117115,122000,Oui,Location,1,11,2,453,0
117116,44095,Oui,Location,13,4,1,368,0
117117,123000,Non,Propriétaire,2,13,2,804,1
117118,124000,Oui,Propriétaire,1,19,1,1878,0
117119,43408,Oui,Propriétaire,10,4,2,1106,0
117120,57004,Oui,Location,14,31,1,3561,0
117121,45159,Non,Propriétaire,6,12,1,2310,0
117122,48931,Oui,Propriétaire,11,19,2,652,0
117123,45081,Non,Propriétaire,14,15,2,713,1
117124,125000,Oui,Propriétaire,4,16,1,3467,1
117125,43707,Oui,Propriétaire,8,9,1,1131,0
117126,45721,Oui,Autre,3,14,1,294,1
117127,126000,Non,Propriétaire,23,0,2,2219,0
117128,45750,Oui,Locataire gratuit,13,13,1,1930,1
117129,44477,Non,Location,19,15,1,351,0
117130,127000,Non,Location,3,5,1,6805,0
117131,55390,Non,Autre,23,3,1,812,0
117132,128000,Oui,Location,10,8,1,237,1
117133,129000,Oui,Location,17,0,2,274,0
117134,130000,Non,Location,18,16,2,2527,1
117135,45537,Oui,Location,22,21,2,2698,1
117136,44892,Oui,Location,12,2,2,3337,0
117137,43677,Oui,Logement social,16,9,1,740,0
117138,52887,Oui,Location,10,9,2,1339,0
117139,44671,Oui,Location,16,9,2,3971,1
117140,44039,Oui,Location,17,6,2,109,1
117141,49850,Oui,Autre,5,1,2,1265,1
117142,50631,Oui,Location,26,21,2,2132,0
117143,56470,Oui,Location,31,15,2,390,0
117144,54777,Oui,Locataire gratuit,26,17,2,2814,1
117145,44597,Oui,Propriétaire,10,12,2,468,0
117146,44270,Oui,Propriétaire,3,22,2,962,1
117147,45712,Oui,Propriétaire,14,15,2,2216,0
117148,53307,Oui,Propriétaire,8,27,2,1984,1
117149,43977,Oui,Locataire gratuit,14,12,1,4763,1
117150,58785,Non,Location,31,16,2,1111,0
117151,55140,Non,Propriétaire,20,13,2,5095,0
117152,46501,Oui,Location,5,5,2,327,1
117153,45368,Non,Propriétaire,4,2,2,711,1
117154,43651,Oui,Location,4,11,2,527,1
117155,46119,Oui,Location,1,6,1,104,0
117156,45217,Non,Propriétaire,17,8,2,445,1
117157,44682,Oui,Location,12,9,1,1192,1
117158,45390,Oui,Propriétaire,3,2,2,154,0
117159,57388,Oui,Location,23,22,1,3450,0
117160,49789,Oui,Propriétaire,2,4,2,44,0
117161,47623,Oui,Propriétaire,12,7,2,1358,1
117162,44306,Oui,Propriétaire,15,19,2,7995,1
117163,43185,Non,Autre,0,8,1,20,0
117164,45194,Non,Propriétaire,15,10,2,1678,1
117165,43876,Oui,Location,13,0,2,98,1
117166,53550,Non,Locataire gratuit,11,23,1,544,1
117167,50816,Oui,Propriétaire,0,17,2,2031,1
117168,59944,Oui,Propriétaire,20,11,2,3894,0
117169,54451,Oui,Location,14,30,1,3312,1
117170,43794,Oui,Location,9,6,2,1430,0
117171,45452,Oui,Location,12,24,1,5490,1
117172,44787,Oui,Location,9,4,2,982,0
117173,53983,Oui,Location,1,9,2,2117,0
117174,44261,Non,Propriétaire,9,22,1,823,1
117175,43151,Non,Location,6,9,1,681,1
117176,50552,Oui,Propriétaire,5,23,1,466,0
117177,51385,Oui,Location,14,10,1,777,0
117178,47111,Oui,Location,1,14,2,1001,1
117179,48607,Oui,Location,19,23,2,985,1
117180,43593,Oui,Propriétaire,13,0,1,2315,0
117181,45706,Oui,Location,17,16,2,373,1
117182,44756,Oui,Propriétaire,19,6,1,2117,1
117183,44202,Oui,Propriétaire,8,0,2,748,0
117184,45715,Oui,Propriétaire,8,14,2,772,1
117185,43800,Oui,Propriétaire,0,4,2,725,0
117186,45049,Oui,Propriétaire,6,16,2,1345,1
117187,44974,Oui,Propriétaire,14,18,2,2772,0
117188,44956,Non,Location,21,21,2,806,1
117189,56087,Non,Propriétaire,27,18,1,4818,1
117190,48336,Non,Location,16,2,2,1227,0
117191,55642,Oui,Propriétaire,4,22,2,240,0
117192,52725,Oui,Propriétaire,26,9,2,12,0
117193,43795,Oui,Location,17,5,2,1171,0
117194,43650,Oui,Propriétaire,8,12,1,267,0
117195,43972,Oui,Location,0,13,1,340,1
117196,43330,Oui,Propriétaire,9,6,1,25,1
117197,59193,Oui,Propriétaire,26,0,2,2295,1
117198,44483,Non,Location,16,15,2,116,0
117199,43185,Oui,Propriétaire,1,9,2,1646,0
117200,50295,Non,Propriétaire,3,12,1,298,0
117201,46955,Non,Location,16,1,2,201,1
117202,51383,Non,Propriétaire,19,12,2,1119,1
117203,52540,Oui,Location,0,15,2,397,0
117204,55897,Non,Propriétaire,13,2,2,315,0
117205,44781,Oui,Propriétaire,15,4,1,331,0
117206,45217,Oui,Location,19,8,1,732,0
117207,44895,Oui,Location,8,0,2,888,1
117208,45209,Oui,Location,4,9,2,658,0
117209,45813,Non,Location,10,13,1,59,0
117210,43202,Oui,Propriétaire,17,7,1,1412,1
117211,45687,Oui,Propriétaire,22,16,2,1064,1
117212,49745,Non,Propriétaire,24,6,1,518,1
117213,53552,Oui,Location,19,22,2,1255,1
117214,52118,Oui,Location,17,22,2,2771,1
117215,55554,Oui,Propriétaire,27,0,1,708,0
117216,54792,Oui,Location,22,17,1,1223,0
117217,52973,Non,Location,13,3,1,2535,0
117218,52961,Oui,Location,17,4,1,1853,1
117219,43908,Non,Propriétaire,18,15,1,4242,0
117220,57718,Oui,Propriétaire,25,16,2,1555,1
117221,44052,Oui,Propriétaire,13,5,2,375,0
117222,44613,Non,Locataire gratuit,17,11,2,2134,0
117223,44193,Oui,Propriétaire,18,3,1,260,0
117224,45115,Oui,Propriétaire,11,13,2,5189,1
117225,43645,Oui,Propriétaire,5,13,2,502,0
